year,geo_code,Unnamed: 0,nace_r2_code,nace_r2_name,geo_name,I_CT,I_Cult,I_GFCF,I_IT,I_OCon,I_OIPP,I_OMach,I_RD,I_Rstruc,I_Soft_DB,I_TraEq,Ip_CT,Ip_Cult,Ip_GFCF,Ip_IT,Ip_OCon,Ip_OIPP,Ip_OMach,Ip_RD,Ip_Rstruc,Ip_Soft_DB,Ip_TraEq,Ipyp_CT,Ipyp_Cult,Ipyp_GFCF,Ipyp_IT,Ipyp_OCon,Ipyp_OIPP,Ipyp_OMach,Ipyp_RD,Ipyp_Rstruc,Ipyp_Soft_DB,Ipyp_TraEq,Iq_CT,Iq_Cult,Iq_GFCF,Iq_IT,Iq_OCon,Iq_OIPP,Iq_OMach,Iq_RD,Iq_Rstruc,Iq_Soft_DB,Iq_TraEq,K_CT,K_Cult,K_GFCF,K_IT,K_OCon,K_OIPP,K_OMach,K_RD,K_Rstruc,K_Soft_DB,K_TraEq,Kpyp_CT,Kpyp_Cult,Kpyp_GFCF,Kpyp_IT,Kpyp_OCon,Kpyp_OIPP,Kpyp_OMach,Kpyp_RD,Kpyp_Rstruc,Kpyp_Soft_DB,Kpyp_TraEq,Kq_CT,Kq_Cult,Kq_GFCF,Kq_IT,Kq_OCon,Kq_OIPP,Kq_OMach,Kq_RD,Kq_Rstruc,Kq_Soft_DB,Kq_TraEq
1997,UK,45690,MARKTxAG,Non-agricultural market economy (Market economy less industry A),United Kingdom,3599.0,0.0,108642.0,8619.0,35422.0,4874.0,21597.0,7959.0,0.0,14431.0,12145.0,455.883538397318,0.0,78.5589765525956,487.671536413585,53.2272448695043,71.1329105444543,72.3944684615838,43.6117716555753,0.0,94.3314319328466,87.8781895216213,1737.0,0.0,109960.0,4882.0,31850.0,4237.0,30282.0,8010.0,0.0,16641.0,12321.0,789.45601164992,0.0,138293.553159089,1767.37811342969,66548.6257777255,6851.962,29832.389765332,18249.6598919584,0.0,15298.1882118288,13820.2665144938,23878.0,0.0,799800.0,23840.0,367046.0,31118.0,224296.0,30750.0,0.0,43054.0,55705.0,27108.0,0.0,800996.0,28831.0,354107.0,30753.0,225963.0,30470.0,0.0,46559.0,57205.0,11645.0592829106,0.0,1198862.63546792,11628.9457768614,702243.650435952,38972.44,303266.444786162,61522.1833804611,0.0,39782.8619519282,67415.7620452269
1997,UK,46475,N,Administrative and support service activities,United Kingdom,65.0,0.0,6243.0,587.0,850.0,0.0,766.0,129.0,0.0,827.0,3017.0,462.293384400783,0.0,96.4441350912833,459.958930083326,50.2020540803556,0.0,72.6468230649064,44.7200066770223,0.0,95.8771786254615,98.071145530908,40.0,0.0,7033.0,338.0,840.0,0.0,1002.0,137.0,0.0,1031.0,3645.0,14.060335318069,0.0,6473.17744525478,127.620089883603,1693.15781111158,0.0,1054.4163773213,288.461495392133,0.0,862.561885796229,3076.33808462976,263.0,0.0,31026.0,1752.0,10032.0,0.0,5035.0,222.0,0.0,2233.0,11489.0,301.0,0.0,31771.0,2124.0,9563.0,0.0,5028.0,220.0,0.0,2432.0,12103.0,130.108194471623,0.0,39775.3836536938,854.488178488017,19272.4909046351,0.0,7429.49213759554,447.902424720276,0.0,2138.54432424854,11974.6708063929
1997,UK,47495,O,Public administration and defence; compulsory social security,United Kingdom,68.0,0.0,6599.0,486.0,-639.0,0.0,4904.0,991.0,0.0,269.0,520.0,343.897025437457,0.0,129.53722966743,349.271431755672,54.7778085755276,0.0,100.093908748864,49.9906932544923,0.0,105.233057697714,100.505187669993,33.0,0.0,7798.0,244.0,-1019.0,0.0,6611.0,957.0,0.0,382.0,589.0,19.7733609104354,0.0,5094.2883501076,139.146794101378,-1166.53078430282,0.0,4899.39903566373,1982.36898807349,0.0,255.623095902728,517.386228567036,0.0,0.0,141473.0,0.0,78941.0,0.0,55173.0,4365.0,0.0,652.0,2341.0,0.0,0.0,136852.0,0.0,74399.0,0.0,55000.0,4319.0,0.0,722.0,2412.0,,0.0,305673.571942107,,213606.71694397,0.0,83114.4120731767,8693.72845867403,0.0,659.577804292787,2516.61741915629
1997,UK,48896,O-Q,"Public administration, defence, education, human health and social work activities",United Kingdom,78.0,0.0,9810.0,660.0,1251.0,0.0,5458.0,1340.0,0.0,417.0,604.0,377.574432419854,0.0,-259.293515326007,393.277017635168,42.078558535842,0.0,104.579088604732,49.8237940275256,0.0,97.2287856163324,101.543357080351,38.0,0.0,11290.0,339.0,952.0,0.0,7403.0,1331.0,0.0,541.0,684.0,20.6581784418246,0.0,-3783.35724580924,167.820637973883,2973.01058669682,0.0,5219.01660534557,2689.47804187635,0.0,428.885332010105,594.819806402554,12.0,0.0,177751.0,185.0,109207.0,0.0,59757.0,4688.0,0.0,1073.0,2828.0,14.0,0.0,171583.0,222.0,102925.0,0.0,59694.0,4640.0,0.0,1180.0,2908.0,6.31166162724283,0.0,372394.828577719,89.7141726807261,275504.405200554,0.0,88607.5617254877,9332.10445536175,0.0,997.491017074829,3021.02102657011
1997,UK,50202,P,Education,United Kingdom,38.0,0.0,5455.0,216.0,2622.0,0.0,220.0,2065.0,0.0,373.0,-79.0,454.539403043115,0.0,54.1989854239635,471.374288373177,47.4658546131542,0.0,81.6397651100575,45.1646701146661,0.0,87.8615172834659,114.08560668016,19.0,0.0,5421.0,104.0,2448.0,0.0,282.0,2066.0,0.0,451.0,52.0,8.3601113007128,0.0,10064.7640492328,45.8234582003755,5523.97090786472,0.0,269.476522505204,4572.15782769427,0.0,424.531708002034,-69.2462461294326,50.0,0.0,36055.0,297.0,27421.0,0.0,1220.0,5976.0,0.0,1006.0,86.0,58.0,0.0,34650.0,359.0,25898.0,0.0,1227.0,5922.0,0.0,1097.0,89.0,24.1617413665584,0.0,65972.0172747937,145.542981076946,53935.0403751394,0.0,1588.35261479328,11893.1108598459,0.0,906.409934511197,88.8779711144616
1997,UK,51285,Q,Human health and social work activities,United Kingdom,10.0,0.0,3211.0,174.0,1890.0,0.0,554.0,349.0,0.0,148.0,84.0,396.317394518947,0.0,64.526677058323,483.278521495955,46.8765680881983,0.0,80.8386837764299,49.5611328200567,0.0,88.5143848520762,106.151655785842,5.0,0.0,3492.0,95.0,1971.0,0.0,792.0,374.0,0.0,159.0,95.0,2.52323015297829,0.0,4976.23641319343,36.0040829998807,4031.86512383748,0.0,685.315462993139,704.180837163521,0.0,167.204460887725,79.1320675858955,12.0,0.0,36278.0,185.0,30266.0,0.0,4584.0,323.0,0.0,421.0,487.0,14.0,0.0,34731.0,222.0,28526.0,0.0,4694.0,321.0,0.0,458.0,496.0,6.31166162724283,0.0,67555.0440790268,89.7141726807261,61666.116898904,0.0,5695.4005778761,642.460520988166,0.0,389.52362142563,509.526929219137
1997,UK,51760,Q86,Human health activities,United Kingdom,7.0,0.0,2424.0,125.0,1416.0,0.0,417.0,341.0,0.0,78.0,39.0,378.556589338,0.0,64.6785645609119,487.713146219237,47.670890006547,0.0,84.8344064920891,49.672963280679,0.0,85.2899391819992,109.853474646396,4.0,0.0,2734.0,70.0,1550.0,0.0,617.0,364.0,0.0,85.0,43.0,1.84912908588944,0.0,3747.76406442534,25.6298196940154,2970.36619162245,0.0,491.545844714415,686.490149728266,0.0,91.4527560320529,35.5018356274446,9.0,0.0,31270.0,115.0,25856.0,0.0,4340.0,298.0,0.0,306.0,346.0,11.0,0.0,29946.0,138.0,24369.0,0.0,4443.0,296.0,0.0,335.0,354.0,4.1095071778688,0.0,59083.4449314814,55.6383898012074,53133.791770333,0.0,5363.71029456746,594.057746138288,0.0,288.652135721647,369.687623959976
1997,UK,53183,Q87-Q88,Residential care activities and social work activities without accommodation,United Kingdom,3.0,0.0,787.0,49.0,474.0,0.0,137.0,8.0,0.0,70.0,45.0,584.492635026738,0.0,66.5776881541558,468.032093733232,45.5030144270435,0.0,76.1334884564307,42.527389466165,0.0,93.5737354405287,110.080610825415,1.0,0.0,761.0,25.0,421.0,0.0,175.0,10.0,0.0,76.0,52.0,0.513265663281243,0.0,1182.07769272156,10.4693675190422,1041.68922865535,0.0,179.947093949861,18.81140625,0.0,74.807316038472,40.879133629962,3.0,0.0,5008.0,70.0,4410.0,0.0,244.0,25.0,0.0,115.0,141.0,3.0,0.0,4785.0,84.0,4157.0,0.0,251.0,25.0,0.0,123.0,142.0,1.90554664002501,0.0,8754.74591177061,34.1419033205428,8706.13608409811,0.0,318.980516662531,41.8579868405398,0.0,103.807398457382,146.559966067815
1997,UK,54027,R,"Arts, entertainment and recreation",United Kingdom,20.0,0.0,2263.0,104.0,1430.0,0.0,173.0,115.0,0.0,94.0,56.0,521.964474216056,0.0,61.2931550452735,454.68373485521,47.0543446686215,0.0,69.754080574483,45.2997875080817,0.0,104.444292175212,89.3461024260763,13.0,0.0,2013.0,63.0,1144.0,0.0,250.0,118.0,0.0,136.0,47.0,3.83167839727755,0.0,3692.09253191235,22.8730416391776,3039.03924296624,0.0,248.014164297201,253.864325477208,0.0,90.0001312109126,62.6776081769584,16.0,0.0,17288.0,382.0,9567.0,0.0,4592.0,143.0,0.0,777.0,646.0,0.0,0.0,16793.0,462.0,9032.0,0.0,4621.0,142.0,0.0,844.0,662.0,7.42614690517411,0.0,30662.9883171767,184.784673300669,19127.4767687655,0.0,6294.58502223322,286.099757522686,0.0,746.2345639858,662.419499321234
1997,UK,55338,R-S,"Arts, entertainment, recreation; other services and service activities, etc.",United Kingdom,46.0,0.0,3571.0,153.0,1712.0,0.0,200.0,126.0,0.0,741.0,322.0,446.721920967278,0.0,70.679684666396,449.993124547537,47.2293878805313,0.0,72.5408546574716,45.1940724556324,0.0,99.2788207127259,102.392393201458,31.0,0.0,3304.0,98.0,1356.0,0.0,276.0,127.0,0.0,981.0,195.0,10.297233657215,0.0,5052.37115425021,34.0005194865677,3624.86171603701,0.0,275.706704786391,278.797623568214,0.0,746.382757853424,314.476485930416,77.0,0.0,22600.0,574.0,11827.0,0.0,5307.0,173.0,0.0,1708.0,1769.0,72.0,0.0,22114.0,694.0,11166.0,0.0,5343.0,172.0,0.0,1847.0,1790.0,37.2423688669119,0.0,37559.5422570465,278.075704951501,23568.8146644561,0.0,7209.59302688667,344.369420887486,0.0,1695.41451020889,1796.84064301401
1997,UK,56061,S,Other service activities,United Kingdom,26.0,0.0,1308.0,49.0,282.0,0.0,27.0,11.0,0.0,647.0,266.0,390.981081521505,0.0,95.9678807145545,445.13107226718,47.2239263309447,0.0,76.6980533991273,43.563604968205,0.0,97.2787574459832,100.158370368667,18.0,0.0,1291.0,35.0,212.0,0.0,26.0,9.0,0.0,845.0,148.0,6.64993812458159,0.0,1362.9560122209,11.0079936119554,597.154921053678,0.0,35.2029794804508,25.2504355597485,0.0,665.098955811874,265.579400923655,61.0,0.0,5312.0,192.0,2260.0,0.0,715.0,30.0,0.0,931.0,1123.0,72.0,0.0,5321.0,232.0,2134.0,0.0,722.0,30.0,0.0,1003.0,1128.0,30.1059496723732,0.0,7309.97135148331,93.1467697740566,4437.25460323319,0.0,931.756842214494,56.9657477982015,0.0,936.894260510244,1132.88333294064
1997,UK,57822,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,United Kingdom,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,
1997,UK,58218,TOT,Total - all NACE activities,United Kingdom,3736.0,826.0,163716.0,9565.0,49807.0,4872.0,28150.0,11378.0,27076.0,15281.0,13027.0,455.701611988629,60.9989061200874,64.7616582366468,474.53685713244,55.2517247877351,70.8606617879663,66.6519147335981,44.7380235483736,38.8014818808929,94.2455518137318,88.5849991436329,1808.0,733.0,166886.0,5365.0,44928.0,4239.0,38903.0,11419.0,28426.0,17714.0,13348.0,819.834712389217,1354.1226434026,252797.727015825,2015.64954465286,90145.6021352228,6875.465,42234.3455735864,25432.5048304769,69780.8400285174,16214.0278304079,14705.650082897,24001.0,3648.0,1655300.0,24467.0,563599.0,31118.0,290203.0,41443.0,571228.0,45532.0,59948.0,27248.0,3701.0,1623977.0,29579.0,540010.0,30753.0,291923.0,41060.0,548905.0,49256.0,61542.0,11703.1740052412,5772.98501271252,3128007.73023625,11936.2066506057,1110673.07727924,38972.44,398912.557630517,82789.0355275522,1418123.53490878,42083.8735974161,72059.2263237815
1997,UK,59294,TOT_IND,Total industries (A-S),United Kingdom,3736.0,826.0,163719.0,9565.0,49807.0,4874.0,28150.0,11378.0,27076.0,15281.0,13027.0,454.341463441271,60.9989061200874,64.7635909907231,474.720267957704,55.2489849878614,71.1359108935876,66.6583786433158,44.6952114404024,38.8014818808929,94.2330332414258,88.5827764051519,1805.0,733.0,166883.0,5365.0,44928.0,4236.0,38903.0,11421.0,28426.0,17712.0,13351.0,822.289027222567,1354.1226434026,252794.814950041,2014.87078720056,90150.0724600515,6851.673,42230.2500794816,25456.8658102707,69780.8400285174,16216.1818147676,14706.0190802987,24001.0,3648.0,1655300.0,24467.0,563599.0,31118.0,290203.0,41443.0,571228.0,45532.0,59948.0,27248.0,3701.0,1623977.0,29579.0,540010.0,30753.0,291923.0,41060.0,548905.0,49256.0,61542.0,11703.1740052412,5772.98501271252,3128007.73023625,11936.2066506057,1110673.07727924,38972.44,398912.557630517,82789.0355275522,1418123.53490878,42083.8735974161,72059.2263237815
1997,UK,60729,U,Activities of extraterritorial organisations and bodies,United Kingdom,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,
1998,UK,163,A,"Agriculture, forestry and fishing",United Kingdom,1.0,713.0,2816.0,2.0,1302.0,0.0,583.0,8.0,0.0,0.0,207.0,,53.2340514854618,59.952162791491,,52.1710141266824,0.0,72.4524642047333,46.2719241431125,0.0,0.0,93.8608106754642,1.0,817.0,2882.0,2.0,1243.0,0.0,595.0,8.0,0.0,0.0,216.0,,1339.36828045996,4697.07825186196,,2495.63866410276,0.0,804.665522973217,17.28910164889,0.0,0.0,220.539326807787,3.0,3316.0,22758.0,7.0,13924.0,0.0,4330.0,24.0,0.0,107.0,1047.0,4.0,3722.0,22395.0,9.0,13003.0,0.0,4425.0,23.0,0.0,109.0,1100.0,,5890.09052009759,39559.8671220763,,25861.1224769764,0.0,6111.0735632942,45.7984748070824,0.0,101.6005475209,1136.66679594082
1998,UK,1365,B,Mining and quarrying,United Kingdom,1.0,0.0,8299.0,14.0,5514.0,770.0,1707.0,37.0,0.0,110.0,146.0,,0.0,68.2746386659279,394.364937301225,81.7675057495534,3.19397667434687,63.4481753761199,46.922270246658,0.0,105.334684517055,93.0285869094375,1.0,0.0,8160.0,15.0,5372.0,714.0,1763.0,37.0,0.0,111.0,148.0,,0.0,12155.3188155378,3.55001134122288,6743.51008931212,24107.878,2690.38469566844,78.8538146289614,0.0,104.429040163109,156.94100582451,1.0,0.0,89743.0,56.0,52196.0,13376.0,23257.0,123.0,0.0,492.0,242.0,1.0,0.0,88579.0,72.0,50377.0,13285.0,23975.0,121.0,0.0,502.0,246.0,0.3125,0.0,157997.771625849,34.5606981871123,99915.22345375,20122.737,32603.673511077,240.537947940154,0.0,435.21792505422,294.562550998351
1998,UK,2317,C,Manufacturing,United Kingdom,156.0,0.0,21996.0,2002.0,3211.0,0.0,8671.0,4873.0,0.0,2348.0,735.0,421.922302002653,0.0,63.1088900472327,426.343755435042,46.7251574127825,0.0,66.1760551443204,42.7031811554256,0.0,91.7173450741696,99.5224244381417,167.0,0.0,22055.0,2152.0,3005.0,0.0,8840.0,4758.0,0.0,2367.0,765.0,36.9736321733993,0.0,34854.0435167494,469.574134598771,6872.10097899332,0.0,13102.9267022487,11411.3278405744,0.0,2560.03921406712,738.527024587147,467.0,0.0,175898.0,5114.0,45211.0,0.0,95350.0,17119.0,0.0,8922.0,3715.0,598.0,0.0,177296.0,6515.0,42199.0,0.0,98332.0,16680.0,0.0,9081.0,3891.0,279.929180056176,0.0,265057.209058767,3160.23845715936,83880.8861268655,0.0,133210.589416896,33214.0109493561,0.0,8575.8319026405,4098.00645974272
1998,UK,3393,C10-C12,Manufacture of food products; beverages and tobacco products,United Kingdom,23.0,0.0,2618.0,145.0,479.0,0.0,1421.0,151.0,0.0,291.0,108.0,288.483104066986,0.0,79.0002908542526,423.202395759179,50.5608598416162,0.0,80.3776535678252,45.257586482957,0.0,97.3261454519117,93.7023881001724,25.0,0.0,2605.0,156.0,447.0,0.0,1422.0,148.0,0.0,295.0,113.0,7.97273728539035,0.0,3313.91184980564,34.2625659620583,947.373129136818,0.0,1767.90430788193,333.645719390854,0.0,298.994682928013,115.258535230226,32.0,0.0,24672.0,427.0,8740.0,0.0,13738.0,396.0,0.0,761.0,578.0,41.0,0.0,24268.0,544.0,8160.0,0.0,13745.0,386.0,0.0,786.0,606.0,19.5785390347108,0.0,33857.566278996,265.689460177702,16220.3583743519,0.0,15758.2373003014,770.741950277643,0.0,669.281218903106,626.777915096994
1998,UK,4472,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",United Kingdom,11.0,0.0,451.0,71.0,51.0,0.0,204.0,16.0,0.0,66.0,33.0,355.555555555556,0.0,95.1636395444197,316.153054993055,82.0952224227436,0.0,85.6199597910394,47.7788948096886,0.0,104.195640381978,84.184584178499,12.0,0.0,460.0,76.0,47.0,0.0,208.0,16.0,0.0,66.0,34.0,3.09375,0.0,473.920503838534,22.4574771234014,62.1229816972528,0.0,238.262200190089,33.4875891619735,0.0,63.3423814643743,39.1995759342698,17.0,0.0,5502.0,246.0,1789.0,0.0,2978.0,59.0,0.0,241.0,172.0,22.0,0.0,5579.0,314.0,1669.0,0.0,3093.0,57.0,0.0,249.0,175.0,13.3860178745726,0.0,7907.05277352234,150.875134500928,3300.16679875748,0.0,3870.46385236778,112.28121639995,0.0,219.165450521186,208.706081406936
1998,UK,5905,C16-C18,"Manufacture of wood, paper, printing and reproduction",United Kingdom,9.0,0.0,1497.0,231.0,110.0,0.0,776.0,35.0,0.0,242.0,94.0,168.75,0.0,74.9165961847043,403.982046999631,50.46508267946,0.0,60.9631950729858,42.4770294138757,0.0,92.0093016358492,88.6207100272832,10.0,0.0,1523.0,248.0,104.0,0.0,784.0,34.0,0.0,245.0,98.0,5.33333333333333,0.0,1998.22212465339,57.1807588271889,217.972495356223,0.0,1272.89916329183,82.3974757250016,0.0,263.016886007654,106.070014527147,41.0,0.0,12792.0,544.0,2544.0,0.0,8179.0,120.0,0.0,942.0,422.0,52.0,0.0,12950.0,694.0,2376.0,0.0,8316.0,118.0,0.0,949.0,445.0,20.7172054372269,0.0,18194.7042580995,337.982757510524,4687.82697293738,0.0,11544.8786736828,224.987770044203,0.0,978.635050815022,460.95416653659
1998,UK,7338,C19,Manufacture of coke and refined petroleum products,United Kingdom,2.0,0.0,265.0,0.0,73.0,0.0,149.0,16.0,0.0,21.0,3.0,,0.0,11.6908415860027,0.0,50.5608489961653,0.0,72.2037766297357,51.4695512321429,0.0,97.7842196346544,,2.0,0.0,252.0,0.0,68.0,0.0,153.0,16.0,0.0,26.0,3.0,,0.0,2266.73159541637,0.0,144.38048697627,0.0,206.360396858573,31.0863405974442,0.0,21.4758578413379,,4.0,0.0,3767.0,6.0,894.0,0.0,2713.0,42.0,0.0,88.0,20.0,5.0,0.0,3794.0,7.0,833.0,0.0,2800.0,41.0,0.0,88.0,20.0,1.91009379404189,0.0,5925.94203063095,2.16753368013872,1682.5393398856,0.0,4031.26952656798,85.9391543440337,0.0,90.760829609958,19.7530864197531
1998,UK,8055,C20,Manufacture of chemicals and chemical products,United Kingdom,1.0,0.0,2029.0,326.0,345.0,0.0,707.0,381.0,0.0,208.0,61.0,,0.0,63.3961393843042,423.436780226589,50.2322098524779,0.0,61.8056145956439,45.8188391586612,0.0,93.8466345889956,101.27684252386,2.0,0.0,2031.0,350.0,323.0,0.0,710.0,373.0,0.0,209.0,64.0,,0.0,3200.5103460643,76.9890607579132,686.81031754963,0.0,1143.90901963433,831.535689240566,0.0,221.638208882975,60.2309456731225,4.0,0.0,23523.0,741.0,5183.0,0.0,14690.0,1768.0,0.0,842.0,295.0,6.0,0.0,23584.0,944.0,4839.0,0.0,14899.0,1722.0,0.0,863.0,311.0,1.26772071826625,0.0,35953.7255590014,460.039175476358,9606.38613076005,0.0,21385.2994077166,3431.01563767964,0.0,752.035759234694,344.622500413186
1998,UK,8770,C20-C21,Chemicals; basic pharmaceutical products,United Kingdom,2.0,0.0,3257.0,400.0,427.0,0.0,868.0,1156.0,0.0,329.0,76.0,,0.0,56.7619324688425,441.5472094359,50.373186245551,0.0,60.9740735690273,46.0228123435688,0.0,90.4963834210032,89.8102259952477,3.0,0.0,3246.0,430.0,400.0,0.0,872.0,1133.0,0.0,330.0,79.0,,0.0,5738.00055483984,90.5905396868029,847.673200417638,0.0,1423.55586430904,2511.79782619594,0.0,363.550439877184,84.6228802542168,5.0,0.0,31571.0,912.0,6383.0,0.0,18165.0,4471.0,0.0,1270.0,365.0,8.0,0.0,31587.0,1162.0,5960.0,0.0,18424.0,4355.0,0.0,1293.0,385.0,1.6947301679459,0.0,49310.1432792073,571.827876257315,11803.5046608101,0.0,26606.7455793616,8682.8810661294,0.0,1233.77426353474,426.650017286299
1998,UK,10203,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,United Kingdom,1.0,0.0,1228.0,74.0,82.0,0.0,161.0,775.0,0.0,121.0,15.0,,0.0,51.713573902261,514.050343249428,50.0848700261195,0.0,57.8306028905624,46.0986274527965,0.0,85.1494884664093,,1.0,0.0,1215.0,80.0,77.0,0.0,162.0,760.0,0.0,121.0,15.0,,0.0,2374.61832036774,14.3954772079772,163.722098025285,0.0,278.399311009559,1681.17803679421,0.0,142.103026312053,,1.0,0.0,8048.0,171.0,1200.0,0.0,3475.0,2703.0,0.0,428.0,70.0,2.0,0.0,8003.0,218.0,1121.0,0.0,3525.0,2633.0,0.0,430.0,74.0,0.45,0.0,13350.0587979111,109.598982796716,2198.19108690469,0.0,5233.72856142123,5250.80844280693,0.0,466.588774117573,
1998,UK,10726,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,United Kingdom,6.0,0.0,1504.0,132.0,146.0,0.0,877.0,117.0,0.0,122.0,104.0,375.0,0.0,66.579391064227,448.857782343561,51.3752996479269,0.0,61.4623649105258,45.7703985100077,0.0,89.7876273638084,93.12117197588,7.0,0.0,1537.0,142.0,137.0,0.0,906.0,115.0,0.0,122.0,109.0,1.6,0.0,2258.95727785966,29.4079784716678,284.183257325082,0.0,1426.88944897694,255.623730202869,0.0,135.876182033044,111.682443200927,24.0,0.0,13325.0,364.0,2678.0,0.0,9014.0,376.0,0.0,434.0,435.0,31.0,0.0,13750.0,464.0,2501.0,0.0,9481.0,367.0,0.0,448.0,458.0,14.8704826038159,0.0,19638.3377530696,216.264147706134,4951.42498007741,0.0,13020.7863677745,727.094863683624,0.0,363.364731974935,471.688742734201
1998,UK,12000,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",United Kingdom,27.0,0.0,2664.0,157.0,773.0,0.0,1212.0,234.0,0.0,159.0,101.0,275.851393188855,0.0,64.3676086015822,432.004486382619,-220.146270928873,0.0,60.6252916251155,46.2268090803377,0.0,88.441278604163,95.1930808950951,29.0,0.0,2654.0,169.0,720.0,0.0,1241.0,229.0,0.0,160.0,105.0,9.78787878787879,0.0,4138.72762694887,36.3422151734202,-351.130181192008,0.0,1999.16564112312,506.199767311066,0.0,179.780304524584,106.100148298913,73.0,0.0,21882.0,384.0,7599.0,0.0,11777.0,843.0,0.0,727.0,479.0,93.0,0.0,22012.0,488.0,7087.0,0.0,12287.0,822.0,0.0,733.0,502.0,38.0354419204791,0.0,34019.8787445378,239.098675157399,14226.2238442259,0.0,16311.5120982693,1632.25706716151,0.0,723.487250666401,513.776936498331
1998,UK,13438,C26,"Manufacture of computer, electronic and optical products",United Kingdom,40.0,0.0,1800.0,240.0,278.0,0.0,512.0,599.0,0.0,104.0,27.0,570.103774486383,0.0,61.070488610194,432.072415472855,48.0555982179018,0.0,65.08453383003,46.1498709406181,0.0,105.190073402693,114.714220393233,43.0,0.0,1810.0,258.0,261.0,0.0,526.0,586.0,0.0,108.0,28.0,7.01626647464959,0.0,2947.41378522316,55.5462444269549,578.496596253876,0.0,786.669228264124,1297.94512485364,0.0,98.8686447644758,23.5367506377551,134.0,0.0,11720.0,658.0,2616.0,0.0,4247.0,3081.0,0.0,808.0,176.0,170.0,0.0,11921.0,838.0,2441.0,0.0,4447.0,3001.0,0.0,838.0,186.0,91.2238588602295,0.0,18243.7853320252,403.758196084813,4844.70946803017,0.0,6160.35367652703,5983.63023919101,0.0,723.850258052386,193.664607370909
1998,UK,14153,C26-C27,"Computer, electronic, optical products; electrical equipment",United Kingdom,57.0,0.0,2538.0,350.0,472.0,0.0,761.0,696.0,0.0,149.0,53.0,469.929233516922,0.0,63.2813356205618,454.194855579001,48.5225055220021,0.0,64.819737537482,46.1521481324112,0.0,106.323912220478,98.9419691470537,62.0,0.0,2559.0,377.0,446.0,0.0,783.0,681.0,0.0,155.0,55.0,12.1294858745891,0.0,4010.6612401767,77.059437309968,972.744492318055,0.0,1174.02511782765,1508.05548206156,0.0,140.137808032333,53.5667527712412,181.0,0.0,16317.0,896.0,4083.0,0.0,5974.0,3456.0,0.0,1366.0,361.0,230.0,0.0,16626.0,1142.0,3810.0,0.0,6292.0,3367.0,0.0,1404.0,381.0,122.501095019067,0.0,25185.1862344869,549.444313564309,7572.2874329451,0.0,8654.95325559649,6706.80181511327,0.0,1251.18335177078,388.636141486085
1998,UK,15747,C27,Manufacture of electrical equipment,United Kingdom,17.0,0.0,738.0,110.0,194.0,0.0,249.0,97.0,0.0,45.0,26.0,,0.0,70.3710739738641,521.456306494813,51.48321896921,0.0,62.8495892178086,46.1348462046658,0.0,107.364685004437,91.2698412698413,19.0,0.0,749.0,119.0,185.0,0.0,257.0,95.0,0.0,47.0,27.0,,0.0,1048.72635633512,21.0947683688804,376.821814727675,0.0,396.183973672568,210.253220677671,0.0,41.9132231404958,28.4869565217391,47.0,0.0,4597.0,238.0,1467.0,0.0,1727.0,375.0,0.0,558.0,185.0,60.0,0.0,4705.0,304.0,1369.0,0.0,1845.0,366.0,0.0,566.0,195.0,28.7666321375812,0.0,6940.17124360944,145.793936582367,2729.46919994717,0.0,2478.15254710275,724.430709649701,0.0,537.294817985187,196.604943167825
1998,UK,16298,C28,Manufacture of machinery and equipment n.e.c.,United Kingdom,2.0,0.0,1428.0,200.0,105.0,0.0,386.0,426.0,0.0,244.0,65.0,,0.0,66.756032643252,394.987351162718,52.8669531332852,0.0,62.2576168297965,45.9997954258124,0.0,86.5598075813001,94.321946250523,2.0,0.0,1450.0,216.0,98.0,0.0,406.0,417.0,0.0,243.0,68.0,,0.0,2139.13251500627,50.6345328302952,198.611786337071,0.0,620.004458338438,926.091075094116,0.0,281.886024031218,68.9129121947477,9.0,0.0,10375.0,518.0,3007.0,0.0,4649.0,1042.0,0.0,845.0,305.0,12.0,0.0,10665.0,660.0,2807.0,0.0,4991.0,1015.0,0.0,860.0,320.0,4.10000489728249,0.0,15338.7405996988,317.025915513074,5576.54525704843,0.0,6650.86081833034,2022.47920923604,0.0,776.380556431828,330.090314661815
